Announced/Allocated,Obligated,State,Date
$1273.43,$1273.43,SC,31-Aug-24
$25387.00,$25387.00,TN,31-Aug-24
$24564299.83,$24564299.83,TX,31-Aug-24
$3905498.50,$3905498.50,USVI,31-Aug-24
$77498.00,$77498.00,UT,31-Aug-24
$21043125.27,$21043125.27,VA,31-Aug-24
$110254.00,$110254.00,WA,31-Aug-24
$65000.00,$65000.00,AL,31-Aug-24
$64850.00,$64850.00,AR,31-Aug-24
$15000.00,$15000.00,AZ,31-Aug-24
$138000.00,$138000.00,CA,31-Aug-24
$329800.00,$329800.00,CNMI,31-Aug-24
$1000000.00,$1000000.00,CO,31-Aug-24
$23750.00,$23750.00,DC,31-Aug-24
$1378324.48,$1378324.48,FL,31-Aug-24
$1182697.49,$1182697.49,GA,31-Aug-24
$3036693.00,$3036693.00,GU,31-Aug-24
$200000.00,$200000.00,IA,31-Aug-24
$85000.00,$85000.00,ID,31-Aug-24
$33782.00,$33782.00,IL,31-Aug-24
$32823.58,$32823.58,IN,31-Aug-24
$150000.00,$150000.00,KS,31-Aug-24
$4000.00,$4000.00,KY,31-Aug-24
$84999.00,$84999.00,LA,31-Aug-24
$1597335.00,$1597335.00,MD,31-Aug-24
$680189.00,$680189.00,MI,31-Aug-24
$50000.00,$50000.00,MN,31-Aug-24
$129593.00,$129593.00,MO,31-Aug-24
$50000.00,$50000.00,MS,31-Aug-24
$800000.00,$800000.00,MT,31-Aug-24
$557069.00,$557069.00,NC,31-Aug-24
$40306.00,$40306.00,ND,31-Aug-24
$41647.00,$41647.00,NE,31-Aug-24
$25000.00,$25000.00,NH,31-Aug-24
$2140350.17,$2140350.17,NO STATE BREAKDOWN,31-Aug-24
$23300.00,$23300.00,OH,31-Aug-24
$750000.00,$750000.00,OK,31-Aug-24
$760972.00,$760972.00,OR,31-Aug-24
$111249.80,$111249.80,PR,31-Aug-24
$527467.00,$527467.00,SC,31-Aug-24
$522276.00,$522276.00,TN,31-Aug-24
$177976.00,$177976.00,TX,31-Aug-24
$400871.19,$400871.19,VA,31-Aug-24
$586563.00,$586563.00,VT,31-Aug-24
$450000.00,$450000.00,WA,31-Aug-24
$350000.00,$350000.00,WI,31-Aug-24
$90100.00,$90100.00,WY,31-Aug-24
$441551.97,$441551.97,AL,31-Aug-24
$9056765.77,$9056765.77,CA,31-Aug-24
$67289.65,$67289.65,CT,31-Aug-24
$22621088.28,$22621088.28,DC,31-Aug-24
$11191695.00,$11191695.00,FL,31-Aug-24
$8431562.24,$8431562.24,GA,31-Aug-24
$10243.82,$10243.82,KY,31-Aug-24
$525492.00,$525492.00,MA,31-Aug-24
$140705.27,$140705.27,MD,31-Aug-24
$43460300.53,$43460300.53,NO STATE BREAKDOWN,31-Aug-24
$155000.00,$155000.00,PR,31-Aug-24
$8042973.94,$8042973.94,VA,31-Aug-24
$0.00,$0.00,No State Breakdown,31-Aug-24
$3749117.00,$3749117.00,NO STATE BREAKDOWN,31-Aug-24
$3663447.00,$3663447.00,PR,31-Aug-24
$59297.32,$59297.32,NO STATE BREAKDOWN,31-Aug-24
$0.00,$0.00,PR,31-Aug-24
$4048800.00,$4048800.00,AL,31-Aug-24
$12743617.89,$12743617.89,FL,31-Aug-24
$9510769.66,$9510769.66,GA,31-Aug-24
$2273498.00,$2273498.00,LA,31-Aug-24
$791326.17,$791326.17,MD,31-Aug-24
$337400.00,$337400.00,MS,31-Aug-24
$122.25,$122.25,NO STATE BREAKDOWN,31-Aug-24
$12208516.48,$12208516.48,PR,31-Aug-24
$4864720.00,$4864720.00,SC,31-Aug-24
$10381668.83,$10381668.83,TX,31-Aug-24
$1030209.89,$1030209.89,USVI,31-Aug-24
$61366.20,$61366.20,VA,31-Aug-24
$1349756.78,$1349756.78,AK,31-Aug-24
$1681096.89,$1681096.89,AL,31-Aug-24
$2134453.00,$2134453.00,AR,31-Aug-24
$19552287.35,$19552287.35,CA,31-Aug-24
$279980.32,$279980.32,CO,31-Aug-24
$6091118.00,$6091118.00,FL,31-Aug-24
$3500000.00,$3500000.00,GA,31-Aug-24
$100000.00,$100000.00,HI,31-Aug-24
$3753171.00,$3753171.00,IA,31-Aug-24
$1000000.00,$1000000.00,ID,31-Aug-24
$333490.00,$333490.00,IL,31-Aug-24
$1600000.00,$1600000.00,KS,31-Aug-24
$1000000.00,$1000000.00,KY,31-Aug-24
$2700000.00,$2700000.00,LA,31-Aug-24
$172124.17,$172124.17,MD,31-Aug-24
$5974184.78,$5974184.78,MO,31-Aug-24
$1407230.00,$1407230.00,MS,31-Aug-24
$100000.00,$100000.00,MT,31-Aug-24
$7078991.00,$7078991.00,NC,31-Aug-24
$249937.00,$249937.00,ND,31-Aug-24
$1070562.00,$1070562.00,NE,31-Aug-24
$378904.55,$378904.55,NH,31-Aug-24
$100000.00,$100000.00,NM,31-Aug-24
$100000.00,$100000.00,NO STATE BREAKDOWN,31-Aug-24
$1000000.00,$1000000.00,NY,31-Aug-24
$1111075.00,$1111075.00,OH,31-Aug-24
$1850000.00,$1850000.00,OK,31-Aug-24
$2204386.00,$2204386.00,OR,31-Aug-24
$7200000.00,$7200000.00,SC,31-Aug-24
$250000.00,$250000.00,SD,31-Aug-24
$250000.00,$250000.00,TX,31-Aug-24
$1699709.00,$1699709.00,VA,31-Aug-24
$1000000.00,$1000000.00,VT,31-Aug-24
$136685.00,$136685.00,WI,31-Aug-24
$99995.00,$99995.00,WV,31-Aug-24
$115123.00,$115123.00,FL,31-Aug-24
$241318.50,$241318.50,GA,31-Aug-24
$370262.00,$370262.00,MD,31-Aug-24
$0.00,$0.00,NO STATE BREAKDOWN,31-Aug-24
$47009.00,$47009.00,NY,31-Aug-24
$11243553.08,$11243553.08,PR,31-Aug-24
$690686.77,$690686.77,TX,31-Aug-24
$1999999.80,$1999999.80,NO STATE BREAKDOWN,31-Aug-24
$606587.80,$606587.80,NO STATE BREAKDOWN,31-Aug-24
$174985.05,$174985.05,TN,31-Aug-24
$685485.00,$685485.00,CT,31-Aug-24
$968340.84,$968340.84,FL,31-Aug-24
$959020.00,$959020.00,MD,31-Aug-24
$133.75,$133.75,NO STATE BREAKDOWN,31-Aug-24
$749784.25,$749784.25,PA,31-Aug-24
$4836328.16,$4836328.16,PR,31-Aug-24
$2834714.19,$2834714.19,TX,31-Aug-24
$511810.93,$511810.93,USVI,31-Aug-24
$4710996.18,$4710996.18,CA,31-Aug-24
$1617547.45,$1617547.45,CNMI,31-Aug-24
$10979027.27,$10979027.27,FL,31-Aug-24
$1000000.00,$1000000.00,GU,31-Aug-24
$4542576.79,$4542576.79,HI,31-Aug-24
$4458611.82,$4458611.82,KS,31-Aug-24
$6463121.79,$6463121.79,KY,31-Aug-24
$2945074.09,$2945074.09,MN,31-Aug-24
$5827088.65,$5827088.65,MO,31-Aug-24
$1000000.00,$1000000.00,MS,31-Aug-24
$3906530.69,$3906530.69,NC,31-Aug-24
$833813.00,$833813.00,ND,31-Aug-24
$3829267.97,$3829267.97,NE,31-Aug-24
$0.00,$0.00,NO STATE BREAKDOWN,31-Aug-24
$6999661.74,$6999661.74,OH,31-Aug-24
$4595383.09,$4595383.09,OK,31-Aug-24
$4910333.25,$4910333.25,SC,31-Aug-24
$1533529.34,$1533529.34,SD,31-Aug-24
$3411676.25,$3411676.25,TN,31-Aug-24
$7208559.90,$7208559.90,TX,31-Aug-24
$1000000.00,$1000000.00,VA,31-Aug-24
$5024215000.00,$5024215000.00,TX,31-Aug-24
$242684000.00,$242684000.00,USVI,31-Aug-24
$1507179000.00,$1507179000.00,PR,31-Aug-24
$615922000.00,$615922000.00,FL,31-Aug-24
$25000000.00,$15000000.00,No State Breakdown,31-Aug-24
$85896000.00,$85896000.00,TX,31-Aug-24
$4297189000.00,$4297189000.00,TX,31-Aug-24
$18585000.00,$18585000.00,SC,31-Aug-24
$37049000.00,$37049000.00,SC,31-Aug-24
$157590000.00,$157590000.00,SC,31-Aug-24
$1213917000.00,$1213917000.00,LA,31-Aug-24
$106494000.00,$106494000.00,WV,31-Aug-24
$633485000.00,$633485000.00,FL,31-Aug-24
$168067000.00,$168067000.00,NC,31-Aug-24
$37943000.00,$37943000.00,GA,31-Aug-24
$26961000.00,$26961000.00,GA,31-Aug-24
$100127000.00,$100127000.00,MO,31-Aug-24
$652175000.00,$652175000.00,TX,31-Aug-24
$1553405000.00,$1553405000.00,USVI,31-Aug-24
$16506067000.00,$16506067000.00,PR,31-Aug-24
$157676000.00,$157676000.00,FL,31-Aug-24
$1932347000.00,$1932347000.00,PR,31-Aug-24
$67653000.00,$67653000.00,USVI,31-Aug-24
$212374000.00,$212374000.00,CA,31-Aug-24
$16539000.00,$16539000.00,AS,31-Aug-24
$66890000.00,$66890000.00,HI,31-Aug-24
$46400000.00,$46400000.00,TX,31-Aug-24
$336521000.00,$336521000.00,NC,31-Aug-24
$47775000.00,$47775000.00,SC,31-Aug-24
$188652000.00,$188652000.00,CNMI,31-Aug-24
$448023000.00,$448023000.00,FL,31-Aug-24
$34884000.00,$34884000.00,GA,31-Aug-24
$491816000.00,$491816000.00,CA,31-Aug-24
$5000000.00,$5000000.00,No State Breakdown,31-Aug-24
$13015596.00,$13015596.00,GA,31-Aug-24
$9847018.00,$9847018.00,MO,31-Aug-24
$53588884.00,$53588884.00,USVI,31-Aug-24
$277853230.00,$277853230.00,PR,31-Aug-24
$38637745.00,$38637745.00,FL,31-Aug-24
$38057527.00,$38057527.00,CA,31-Aug-24
$7970000.00,$7970000.00,AS,31-Aug-24
$9761000.00,$9761000.00,HI,31-Aug-24
$47533000.00,$47533000.00,HI,31-Aug-24
$4652000.00,$0.00,TX,31-Aug-24
$26513000.00,$26513000.00,TX,31-Aug-24
$240742000.00,$240742000.00,NC,31-Aug-24
$28898000.00,$28898000.00,SC,31-Aug-24
$81897000.00,$81897000.00,CNMI,31-Aug-24
$287530000.00,$287530000.00,FL,31-Aug-24
$46926000.00,$46926000.00,FL,31-Aug-24
$9622000.00,$9622000.00,GA,31-Aug-24
$15355000.00,$15355000.00,WI,31-Aug-24
$980000.00,$0.00,WI,31-Aug-24
$590490000.00,$590490000.00,CA,31-Aug-24
$2288000.00,$0.00,AK,31-Aug-24
$35856000.00,$35856000.00,AK,31-Aug-24
$108938000.00,$108938000.00,NE,31-Aug-24
$96741000.00,$96741000.00,IA,31-Aug-24
$36353000.00,$36353000.00,OK,31-Aug-24
$8940000.00,$8940000.00,AR,31-Aug-24
$12305000.00,$12305000.00,OH,31-Aug-24
$30776000.00,$30776000.00,MO,31-Aug-24
$227510000.00,$227510000.00,TX,31-Aug-24
$36424000.00,$36424000.00,PR,31-Aug-24
$12500000.00,$7000000.00,No State Breakdown,31-Aug-24
$184626000.00,$184626000.00,PR,31-Aug-24
$42740000.00,$42740000.00,TN,31-Aug-24
$59898000.00,$59898000.00,MI,31-Aug-24
$57566000.00,$57566000.00,IA,31-Aug-24
$231203000.00,$231203000.00,CA,31-Aug-24
$1050267000.00,$1050267000.00,LA,31-Aug-24
$422286000.00,$422286000.00,OR,31-Aug-24
$501252000.00,$501252000.00,AL,31-Aug-24
$187383000.00,$187383000.00,FL,31-Aug-24
$36684000.00,$36684000.00,MS,31-Aug-24
$97730000.00,$71343000.00,TX,31-Aug-24
$74953000.00,$74953000.00,KY,31-Aug-24
$5151000.00,$5151000.00,TN,31-Aug-24
$15424000.00,$15424000.00,LA,31-Aug-24
$1272346000.00,$1272346000.00,LA,31-Aug-24
$85956000.00,$85956000.00,MI,31-Aug-24
$25403000.00,$25403000.00,TN,31-Aug-24
$14761000.00,$14761000.00,CA,31-Aug-24
$228346000.00,$228346000.00,NJ,31-Aug-24
$229235000.00,$229235000.00,NY,31-Aug-24
$7975000.00,$7975000.00,NC,31-Aug-24
$121853000.00,$121853000.00,PA,31-Aug-24
$8406000.00,$8406000.00,MS,31-Aug-24
$7415000.00,$7415000.00,CO,31-Aug-24
$18641000.00,$18641000.00,WA,31-Aug-24
$10000000.00,$9286945.61,No State Breakdown,31-Aug-24
$0.00,$0.00,No State Breakdown,31-Aug-24
$2500000.00,$2091691.39,No State Breakdown,31-Aug-24
$10000000.00,$8868659.15,No State Breakdown,31-Aug-24
$15000000.00,$15000000.00,No State Breakdown,31-Aug-24
$15000000.00,$15000000.00,No State Breakdown,31-Aug-24
$70044628.14,$70044628.14,No State Breakdown,31-Aug-24
$8322382.87,$8322382.87,No State Breakdown,31-Aug-24
$21100.00,$21100.00,FL,31-Aug-24
$1239000.00,$1239000.00,GA,31-Aug-24
$899400.00,$899400.00,MS,31-Aug-24
$4080700.00,$4080700.00,GA,31-Aug-24
$2316600.00,$2316600.00,LA,31-Aug-24
$394700.00,$394700.00,CA,31-Aug-24
$211100.00,$211100.00,CA,31-Aug-24
$8183100.00,$8183100.00,MO,31-Aug-24
$2379000.00,$2379000.00,AR,31-Aug-24
$62300.00,$62300.00,TN,31-Aug-24
$360600.00,$360600.00,MI,31-Aug-24
$103500.00,$103500.00,WV,31-Aug-24
$460431700.00,$460431700.00,TX,31-Aug-24
$91799600.00,$91799600.00,USVI,31-Aug-24
$510800.00,$510800.00,PR,31-Aug-24
$324240890.56,$324240890.56,FL,31-Aug-24
$3622500.00,$3622500.00,GA,31-Aug-24
$231789500.00,$231789500.00,PR,31-Aug-24
$46797900.00,$46797900.00,USVI,31-Aug-24
$178900.00,$178900.00,FL,31-Aug-24
$40200.00,$40200.00,WI,31-Aug-24
$24176100.00,$24176100.00,CA,31-Aug-24
$12195900.00,$12195900.00,CA,31-Aug-24
$1980600.00,$1980600.00,AS,31-Aug-24
$31200.00,$31200.00,OH,31-Aug-24
$515600.00,$515600.00,AL,31-Aug-24
$137200.00,$137200.00,IN,31-Aug-24
$187600.00,$187600.00,NC,31-Aug-24
$1394600.00,$1394600.00,HI,31-Aug-24
$15322000.00,$15322000.00,HI,31-Aug-24
$3659700.00,$3659700.00,TX,31-Aug-24
$3144800.00,$3144800.00,CA,31-Aug-24
$24300.00,$24300.00,MN,31-Aug-24
$71544700.00,$71544700.00,NC,31-Aug-24
$6818000.00,$6818000.00,SC,31-Aug-24
$187300.00,$187300.00,CNMI,31-Aug-24
$134223300.00,$134223300.00,FL,31-Aug-24
$8841200.00,$8841200.00,GA,31-Aug-24
$1936300.00,$1936300.00,WI,31-Aug-24
$21451300.00,$21451300.00,CNMI,31-Aug-24
$51631800.00,$51631800.00,CA,31-Aug-24
$48000.00,$48000.00,PA,31-Aug-24
$15825900.00,$15825900.00,AK,31-Aug-24
$13200.00,$13200.00,AL,31-Aug-24
$12073700.00,$12073700.00,NE,31-Aug-24
$4742800.00,$4742800.00,IA,31-Aug-24
$17900.00,$17900.00,KY,31-Aug-24
$1024000.00,$1024000.00,MS,31-Aug-24
$19700.00,$19700.00,CA,31-Aug-24
$5507800.00,$5507800.00,OK,31-Aug-24
$484300.00,$484300.00,SD,31-Aug-24
$817300.00,$817300.00,AR,31-Aug-24
$4638800.00,$4638800.00,OH,31-Aug-24
$2353100.00,$2353100.00,MO,31-Aug-24
$776500.00,$776500.00,TX,31-Aug-24
$110600.00,$110600.00,WI,31-Aug-24
$5758200.00,$5758200.00,TX,31-Aug-24
$764000.00,$764000.00,SD,31-Aug-24
$6896000.00,$6896000.00,PR,31-Aug-24
$6101800.00,$6101800.00,TN,31-Aug-24
$177900.00,$177900.00,OR,31-Aug-24
$1037400.00,$1037400.00,MS,31-Aug-24
$75800.00,$75800.00,MS,31-Aug-24
$462800.00,$462800.00,TN,31-Aug-24
$1108000.00,$1108000.00,SC,31-Aug-24
$4492300.00,$4492300.00,MI,31-Aug-24
$449800.00,$449800.00,UT,31-Aug-24
$70700.00,$70700.00,MS,31-Aug-24
$1936900.00,$1936900.00,IA,31-Aug-24
$6352270.00,$6352270.00,CA,31-Aug-24
$49817350.00,$49817350.00,LA,31-Aug-24
$59700.00,$59700.00,PR,31-Aug-24
$6894600.00,$6894600.00,OR,31-Aug-24
$17972340.00,$17972340.00,AL,31-Aug-24
$9833900.00,$9833900.00,FL,31-Aug-24
$1646000.00,$1646000.00,CA,31-Aug-24
$2031900.00,$2031900.00,LA,31-Aug-24
$514400.00,$514400.00,AL,31-Aug-24
$3720870.00,$3720870.00,MS,31-Aug-24
$975100.00,$975100.00,LA,31-Aug-24
$147600.00,$147600.00,AK,31-Aug-24
$19761933.00,$19761933.00,TX,31-Aug-24
$198100.00,$198100.00,OK,31-Aug-24
$145100.00,$145100.00,LA,31-Aug-24
$1748700.00,$1748700.00,KY,31-Aug-24
$31400.00,$31400.00,AL,31-Aug-24
$983100.00,$983100.00,TN,31-Aug-24
$209100.00,$209100.00,HI,31-Aug-24
$183500.00,$183500.00,WV,31-Aug-24
$673900.00,$673900.00,LA,31-Aug-24
$9755650.00,$9755650.00,MI,31-Aug-24
$6173300.00,$6173300.00,TN,31-Aug-24
$2903100.00,$2903100.00,CA,31-Aug-24
$120714150.00,$120714150.00,LA,31-Aug-24
$34368260.00,$34368260.00,NJ,31-Aug-24
$26599250.00,$26599250.00,NY,31-Aug-24
$994300.00,$994300.00,NC,31-Aug-24
$11649600.00,$11649600.00,PA,31-Aug-24
$163800.00,$163800.00,MS,31-Aug-24
$2817500.00,$2817500.00,CT,31-Aug-24
$9197300.00,$9197300.00,KY,31-Aug-24
$1289800.00,$1289800.00,AL,31-Aug-24
$948800.00,$948800.00,AR,31-Aug-24
$8758300.00,$8758300.00,CO,31-Aug-24
$2645500.00,$2645500.00,WA,31-Aug-24
$2612300.00,$2612300.00,TN,31-Aug-24
$76300.00,$76300.00,PR,31-Aug-24
$2791500.00,$2791500.00,NM,31-Aug-24
$9645700.00,$9645700.00,MT,31-Aug-24
$1933960.00,$1933960.00,OK,31-Aug-24
$25000.00,$25000.00,AK,31-Aug-24
$6175700.00,$6175700.00,KY,31-Aug-24
$9944200.00,$9944200.00,MO,31-Aug-24
$35377790.00,$35377790.00,PR,31-Aug-24
$23500.00,$23500.00,AK,31-Aug-24
$433423981.00,$433423981.00,FL,31-Aug-24
$37900.00,$37900.00,VA,31-Aug-24
$295700.00,$295700.00,FL,31-Aug-24
$668100.00,$668100.00,IL,31-Aug-24
$1167600.00,$1167600.00,SC,31-Aug-24
$10718201.00,$10718201.00,FL,31-Aug-24
$35196500.00,$35196500.00,CA,31-Aug-24
$2193000.00,$2193000.00,AL,31-Aug-24
$3513800.00,$3513800.00,GA,31-Aug-24
$274200.00,$274200.00,TN,31-Aug-24
$632000.00,$632000.00,NY,31-Aug-24
$2346000.00,$2346000.00,MS,31-Aug-24
$4267800.00,$4267800.00,AR,31-Aug-24
$27663370.00,$27663370.00,CA,31-Aug-24
$2638400.00,$2638400.00,TN,31-Aug-24
$43100.00,$43100.00,KY,31-Aug-24
$2992300.00,$2992300.00,IN,31-Aug-24
$40500.00,$40500.00,TX,31-Aug-24
$3141100.00,$3141100.00,OK,31-Aug-24
$25000.00,$25000.00,CA,31-Aug-24
$7567500.00,$7567500.00,FL,31-Aug-24
$44813600.00,$44813600.00,GU,31-Aug-24
$13158000.00,$13158000.00,VT,31-Aug-24
$10000.00,$10000.00,OK,31-Aug-24
$220000.00,$220000.00,NY,31-Aug-24
$140286500.00,$140286500.00,HI,31-Aug-24
$367900.00,$367900.00,MS,31-Aug-24
$11973200.00,$11973200.00,IL,31-Aug-24
$408600.00,$408600.00,AK,31-Aug-24
$160000.00,$160000.00,CO,31-Aug-24
$19744000.00,$19744000.00,FL,31-Aug-24
$2428900.00,$2428900.00,GA,31-Aug-24
$6696200.00,$6696200.00,IL,31-Aug-24
$10587400.00,$10587400.00,TN,31-Aug-24
$2893700.00,$2893700.00,RI,31-Aug-24
$3416600.00,$3416600.00,ME,31-Aug-24
$477900.00,$477900.00,NY,31-Aug-24
$284400.00,$284400.00,WV,31-Aug-24
$15132000.00,$15132000.00,MI,31-Aug-24
$19270300.00,$19270300.00,CA,31-Aug-24
$639100.00,$639100.00,WA,31-Aug-24
$7064000.00,$7064000.00,ME,31-Aug-24
$424700.00,$424700.00,RI,31-Aug-24
$910300.00,$910300.00,RI,31-Aug-24
$25000.00,$25000.00,OR,31-Aug-24
$128200.00,$128200.00,CA,31-Aug-24
$4380800.00,$4380800.00,OK,31-Aug-24
$304400.00,$304400.00,OH,31-Aug-24
$292900.00,$292900.00,NE,31-Aug-24
$91800.00,$91800.00,IA,31-Aug-24
$280600.00,$280600.00,MA,31-Aug-24
$28922200.00,$28922200.00,TX,31-Aug-24
$241500.00,$241500.00,KY,31-Aug-24
$60400.00,$60400.00,WV,31-Aug-24
$267200.00,$267200.00,IA,31-Aug-24
$2169200.00,$2169200.00,AR,31-Aug-24
$559800.00,$559800.00,MS,31-Aug-24
$65800.00,$65800.00,OK,31-Aug-24
$703700.00,$703700.00,FL,31-Aug-24
$720300.00,$720300.00,NM,31-Aug-24
$892500.00,$892500.00,IA,31-Aug-24
$7758900.00,$7758900.00,TX,31-Aug-24
$1100.00,$1100.00,KY,31-Aug-24
$27400.00,$27400.00,FL,31-Aug-24
$516600.00,$516600.00,FL,31-Aug-24
$2104900.00,$2104900.00,GA,31-Aug-24
$5270300.00,$5270300.00,MS,31-Aug-24
$7095100.00,$7095100.00,GA,31-Aug-24
$4974000.00,$4974000.00,LA,31-Aug-24
$13371700.00,$13371700.00,MO,31-Aug-24
$4367100.00,$4367100.00,AR,31-Aug-24
$10149400.00,$10149400.00,MI,31-Aug-24
$2749500.00,$2749500.00,WV,31-Aug-24
$2966356600.00,$2966356600.00,TX,31-Aug-24
$211108000.00,$211108000.00,USVI,31-Aug-24
$1154800.00,$1154800.00,PR,31-Aug-24
$1116528200.00,$1116528200.00,FL,31-Aug-24
$15024000.00,$15024000.00,GA,31-Aug-24
$1754262400.00,$1754262400.00,PR,31-Aug-24
$190326100.00,$190326100.00,USVI,31-Aug-24
$700400.00,$700400.00,FL,31-Aug-24
$140094700.00,$140094700.00,CA,31-Aug-24
$44024800.00,$44024800.00,CA,31-Aug-24
$9507100.00,$9507100.00,AS,31-Aug-24
$3901700.00,$3901700.00,AL,31-Aug-24
$5729800.00,$5729800.00,IN,31-Aug-24
$1080900.00,$1080900.00,NC,31-Aug-24
$4891500.00,$4891500.00,HI,31-Aug-24
$28505900.00,$28505900.00,HI,31-Aug-24
$26219122.00,$26219122.00,TX,31-Aug-24
$35356722.00,$35356722.00,CA,31-Aug-24
$337781000.00,$337781000.00,NC,31-Aug-24
$46152600.00,$46152600.00,SC,31-Aug-24
$1571400.00,$1571400.00,CNMI,31-Aug-24
$522497900.00,$522497900.00,FL,31-Aug-24
$43970700.00,$43970700.00,GA,31-Aug-24
$13119417.00,$13119417.00,WI,31-Aug-24
$75943200.00,$75943200.00,CNMI,31-Aug-24
$387144722.00,$387144722.00,CA,31-Aug-24
$73186933.00,$73186933.00,AK,31-Aug-24
$2557300.00,$2557300.00,AL,31-Aug-24
$40073400.00,$40073400.00,NE,31-Aug-24
$29073000.00,$29073000.00,IA,31-Aug-24
$3426108.00,$3426108.00,MS,31-Aug-24
$33299300.00,$33299300.00,OK,31-Aug-24
$4424600.00,$4424600.00,SD,31-Aug-24
$15424100.00,$15424100.00,AR,31-Aug-24
$25210322.00,$25210322.00,OH,31-Aug-24
$13187800.00,$13187800.00,MO,31-Aug-24
$14532250.00,$14532250.00,TX,31-Aug-24
$74252590.00,$74252590.00,TX,31-Aug-24
$7670100.00,$7670100.00,SD,31-Aug-24
$45911000.00,$45911000.00,PR,31-Aug-24
$11158300.00,$11158300.00,TN,31-Aug-24
$1602020.00,$1602020.00,OR,31-Aug-24
$10403580.00,$10403580.00,MS,31-Aug-24
$7549000.00,$7549000.00,TN,31-Aug-24
$6018900.00,$6018900.00,SC,31-Aug-24
$36081445.00,$36081445.00,MI,31-Aug-24
$1876100.00,$1876100.00,UT,31-Aug-24
$26443176.00,$26443176.00,IA,31-Aug-24
$57438125.00,$57438125.00,CA,31-Aug-24
$562476510.00,$562476510.00,LA,31-Aug-24
$1630000.00,$1630000.00,PR,31-Aug-24
$57657700.00,$57657700.00,OR,31-Aug-24
$129497372.00,$129497372.00,AL,31-Aug-24
$80293088.00,$80293088.00,FL,31-Aug-24
$17219700.00,$17219700.00,CA,31-Aug-24
$49399695.00,$49399695.00,LA,31-Aug-24
$160000.00,$160000.00,PR,31-Aug-24
$8777730.00,$8777730.00,AL,31-Aug-24
$28976790.00,$28976790.00,MS,31-Aug-24
$14508070.00,$14508070.00,LA,31-Aug-24
$154987202.00,$154987202.00,TX,31-Aug-24
$1912600.00,$1912600.00,OK,31-Aug-24
$4334830.00,$4334830.00,LA,31-Aug-24
$6648700.00,$6648700.00,KY,31-Aug-24
$3129100.00,$3129100.00,AL,31-Aug-24
$5361300.00,$5361300.00,TN,31-Aug-24
$1524550.00,$1524550.00,WV,31-Aug-24
$21740650.00,$21740650.00,LA,31-Aug-24
$133479881.00,$133479881.00,MI,31-Aug-24
$10184500.00,$10184500.00,TN,31-Aug-24
$5883300.00,$5883300.00,CA,31-Aug-24
$1204537840.00,$1204537840.00,LA,31-Aug-24
$221328822.00,$221328822.00,NJ,31-Aug-24
$193240301.00,$193240301.00,NY,31-Aug-24
$3383700.00,$3383700.00,NC,31-Aug-24
$46120116.00,$46120116.00,PA,31-Aug-24
$6141200.00,$6141200.00,MS,31-Aug-24
$12619900.00,$12619900.00,CT,31-Aug-24
$50653075.00,$50653075.00,KY,31-Aug-24
$4617500.00,$4617500.00,AL,31-Aug-24
$2536700.00,$2536700.00,AR,31-Aug-24
$100942800.00,$100942800.00,CO,31-Aug-24
$9902300.00,$9902300.00,WA,31-Aug-24
$5449500.00,$5449500.00,TN,31-Aug-24
$2408200.00,$2408200.00,PR,31-Aug-24
$6738400.00,$6738400.00,NM,31-Aug-24
$4779800.00,$4779800.00,MT,31-Aug-24
$5294100.00,$5294100.00,OK,31-Aug-24
$53638304.00,$53638304.00,KY,31-Aug-24
$29356232.00,$29356232.00,MO,31-Aug-24
$221200.00,$221200.00,AZ,31-Aug-24
$79119008.00,$79119008.00,PR,31-Aug-24
$207100.00,$207100.00,AK,31-Aug-24
$1534539336.00,$1534539336.00,FL,31-Aug-24
$883300.00,$883300.00,FL,31-Aug-24
$7419600.00,$7419600.00,IL,31-Aug-24
$1532500.00,$1532500.00,SC,31-Aug-24
$6058000.00,$6058000.00,FL,31-Aug-24
$75941000.00,$75941000.00,CA,31-Aug-24
$9031050.00,$9031050.00,AL,31-Aug-24
$6303000.00,$6303000.00,GA,31-Aug-24
$18344500.00,$18344500.00,MS,31-Aug-24
$21876700.00,$21876700.00,AR,31-Aug-24
$29797730.00,$29797730.00,CA,31-Aug-24
$6183000.00,$6183000.00,TN,31-Aug-24
$11119800.00,$11119800.00,IN,31-Aug-24
$5283100.00,$5283100.00,OK,31-Aug-24
$556600.00,$556600.00,CA,31-Aug-24
$23219780.00,$23219780.00,FL,31-Aug-24
$211754114.00,$211754114.00,GU,31-Aug-24
$18440700.00,$18440700.00,VT,31-Aug-24
$227126300.00,$227126300.00,HI,31-Aug-24
$3539400.00,$3539400.00,MS,31-Aug-24
$95796715.00,$95796715.00,IL,31-Aug-24
$159400.00,$159400.00,AK,31-Aug-24
$66847600.00,$66847600.00,FL,31-Aug-24
$8032200.00,$8032200.00,GA,31-Aug-24
$20741500.00,$20741500.00,IL,31-Aug-24
$6112700.00,$6112700.00,TN,31-Aug-24
$4583400.00,$4583400.00,RI,31-Aug-24
$3380800.00,$3380800.00,ME,31-Aug-24
$744500.00,$744500.00,WV,31-Aug-24
$123419100.00,$123419100.00,MI,31-Aug-24
$26946600.00,$26946600.00,CA,31-Aug-24
$12635500.00,$12635500.00,WA,31-Aug-24
$3847300.00,$3847300.00,ME,31-Aug-24
$3812200.00,$3812200.00,RI,31-Aug-24
$8468000.00,$8468000.00,RI,31-Aug-24
